company_id,company_title,company_url,company_video_url
C00000,CEI International Investments VN,https://careerbuilder.vn/vi/nha-tuyen-dung/cei-international-investments-vn.35A5F5D2.html,Unknown
C00002,CÔNG TY CỔ PHẦN GIÁO DỤC VÀ THƯƠNG MẠI RIKI VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giao-duc-va-thuong-mai-riki-viet-nam.35A8AFB6.html,https://www.youtube.com/watch?v=esuw8wphLsI
C00003,CÔNG TY CỔ PHẦN MÙA GẶT,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-mua-gat.35A95621.html,Unknown
C00004,CÔNG TY CỔ PHẦN TM & SX NỘI THẤT THE ONE,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tm-sx-noi-that-the-one.35A8B57C.html,Unknown
C00005,CÔNG TY CỔ PHẦN TẬP ĐOÀN AMDI,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-amdi.35A85CBC.html,Unknown
C00006,CÔNG TY CỔ PHẦN VIỆT MỸ . GROUP,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-viet-my-group.35A8AF14.html,Unknown
C00007,CÔNG TY TNHH CÔNG NGHỆ CƠ ĐIỆN LẠNH PHAN BÁCH,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-co-dien-lanh-phan-bach.35A91375.html,Unknown
C00008,CÔNG TY TNHH GIÁO DỤC VÀ THƯƠNG MẠI RIKI VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-giao-duc-va-thuong-mai-riki-viet-nam.35A8AFB6.html,https://www.youtube.com/watch?v=esuw8wphLsI
C00009,CÔNG TY TNHH MAI LINH ĐÀ LẠT,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mai-linh-da-lat.35A95B39.html,Unknown
C00010,CÔNG TY TNHH PHẦN MỀM SAO SÀI GÒN,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-phan-mem-sao-sai-gon.35A95DCE.html,Unknown
C00011,Công Ty Cổ Phần Đức Mạnh,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-duc-manh.35A754B0.html,https://www.youtube.com/watch?v=UC2KmnDviow
C00013,Công ty TNHH Công nghệ và Giải pháp CMC Sài Gòn,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-va-giai-phap-cmc-sai-gon.35A5041F.html,Unknown
C00014,Công ty TNHH MTV Nhà Hàng Hoàng Yến,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-mtv-nha-hang-hoang-yen.35A6F187.html,Unknown
C00015,FPT Telecom - Chi nhánh Công ty Cổ Phần Viễn Thông FPT Quận 9,https://careerbuilder.vn/vi/nha-tuyen-dung/fpt-telecom-chi-nhanh-cong-ty-co-phan-vien-thong-fpt-quan-9.35A8CF49.html,Unknown
C00016,SUNHOUSE MIỀN NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/sunhouse-mien-nam.35A63105.html,https://www.youtube.com/watch?v=lVOmBkKeoqY
C00017,Sun World Bà Nà Hills,https://careerbuilder.vn/vi/nha-tuyen-dung/sun-world-ba-na-hills.35A8B154.html,Unknown
C00018,Đức Trung Group (CNMN),https://careerbuilder.vn/vi/nha-tuyen-dung/duc-trung-group-cnmn.35A68434.html,Unknown
C00019,160STORE,https://careerbuilder.vn/vi/nha-tuyen-dung/160store.35A8A0F3.html,Unknown
C00020,2Lians Recycling Pte. Ltd.,https://careerbuilder.vn/vi/nha-tuyen-dung/2lians-recycling-pte-ltd.35A7FCD4.html,Unknown
C00021,"357-359 An Dương Vương, P.3, Q.5, HCM",https://careerbuilder.vn/vi/nha-tuyen-dung/357-359-an-duong-vuong-p-3-q-5-hcm.35A85D7E.html,Unknown
C00022,919vn.com,https://careerbuilder.vn/vi/nha-tuyen-dung/919vn-com.35A86DB2.html,Unknown
C00023,A.J. PLAST (VIETNAM) COMPANY LIMITED,https://careerbuilder.vn/vi/nha-tuyen-dung/a-j-plast-vietnam-company-limited.35A93D47.html,https://www.youtube.com/watch?v=PT4XaCZdlLw
C00024,AA Corporation,https://careerbuilder.vn/vi/nha-tuyen-dung/aa-corporation.35A4EDE4.html,Unknown
C00025,AAT DECOR,https://careerbuilder.vn/vi/nha-tuyen-dung/aat-decor.35A8780A.html,Unknown
C00026,ABBANK - Ngân Hàng TMCP An Bình,https://careerbuilder.vn/vi/nha-tuyen-dung/abbank-ngan-hang-tmcp-an-binh.35A50C5D.html,https://www.youtube.com/watch?v=HDag4n2qxiU
C00027,ACB - Ngân Hàng TMCP Á Châu,https://careerbuilder.vn/vi/nha-tuyen-dung/acb-ngan-hang-tmcp-a-chau.35A50206.html,https://www.youtube.com/watch?v=q7QC6TepSYo&feature=youtu.be
C00028,ACCEL WORKS COMPANY LIMITED,https://careerbuilder.vn/vi/nha-tuyen-dung/accel-works-company-limited.35A95A63.html,Unknown
C00029,ACS Trading Vietnam Co. Ltd.,https://careerbuilder.vn/vi/nha-tuyen-dung/acs-trading-vietnam-co-ltd.35A684FB.html,Unknown
C00030,ADP Architects,https://careerbuilder.vn/vi/nha-tuyen-dung/adp-architects.35A75DCC.html,https://www.youtube.com/watch?v=7rQ4hAOBwLo
C00031,"AEONMALL Vietnam Co., Ltd.",https://careerbuilder.vn/vi/nha-tuyen-dung/aeonmall-vietnam-co-ltd.35A75E45.html,https://www.youtube.com/watch?v=NGQN_gxLvA4
C00032,AIA (Vietnam) Life Insurance Co,https://careerbuilder.vn/vi/nha-tuyen-dung/aia-vietnam-life-insurance-co.35A8A38A.html,Unknown
C00033,AIA Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/aia-viet-nam.35A81E63.html,Unknown
C00034,AIA Việt Nam - Nest By AIA Hồ Chí Minh,https://careerbuilder.vn/vi/nha-tuyen-dung/aia-viet-nam-nest-by-aia-ho-chi-minh.35A918BA.html,Unknown
C00035,ALLIANCE CONSTRUCTION AND TRADING COMPANY LIMITED,https://careerbuilder.vn/vi/nha-tuyen-dung/alliance-construction-and-trading-company-limited.35A89203.html,https://www.youtube.com/watch?v=dEvCajomJg4&feature=youtu.be
C00036,AMACCAO GROUP,https://careerbuilder.vn/vi/nha-tuyen-dung/amaccao-group.35A85E43.html,Unknown
C00037,"ANH ANH TOURISM CO., LTD",https://careerbuilder.vn/vi/nha-tuyen-dung/anh-anh-tourism-co-ltd.35A9492C.html,Unknown
C00038,ANVY GROUP,https://careerbuilder.vn/vi/nha-tuyen-dung/anvy-group.35A95211.html,Unknown
C00039,ASIA VIETNAM TRAVEL COMPANY,https://careerbuilder.vn/vi/nha-tuyen-dung/asia-vietnam-travel-company.35A9542E.html,Unknown
C00040,ASIAN TRAILS - CÔNG TY TNHH DU LỊCH ĐƯỜNG MÒN CHÂU Á,https://careerbuilder.vn/vi/nha-tuyen-dung/asian-trails-cong-ty-tnhh-du-lich-duong-mon-chau-a.35A86F70.html,Unknown
C00041,ATAD Steel Structure Corporation,https://careerbuilder.vn/vi/nha-tuyen-dung/atad-steel-structure-corporation.35A90980.html,Unknown
C00042,ATLAS INDUSTRIES (VIETNAM) LIMITED,https://careerbuilder.vn/vi/nha-tuyen-dung/atlas-industries-vietnam-limited.35A4EE94.html,Unknown
C00043,Abbott,https://careerbuilder.vn/vi/nha-tuyen-dung/abbott.35A4FE0A.html,https://www.youtube.com/watch?v=CsYTySID3nA&t=10s
C00044,Abbott Laboratories,https://careerbuilder.vn/vi/nha-tuyen-dung/abbott-laboratories.35A4FE0A.html,https://www.youtube.com/watch?v=CsYTySID3nA&t=10s
C00045,Action Composites Hightech Industries,https://careerbuilder.vn/vi/nha-tuyen-dung/action-composites-hightech-industries.35A80113.html,https://www.youtube.com/watch?v=9Nz7oFx8a2Y
C00046,Ada-Asia _ Công Ty TNHH Đầu Tư Thiên Ân,https://careerbuilder.vn/vi/nha-tuyen-dung/ada-asia-_-cong-ty-tnhh-dau-tu-thien-an.35A8F0F7.html,https://www.youtube.com/watch?v=3VQvcvM0Z3I
C00047,AkzoNobel Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/akzonobel-vietnam.35A4FE7E.html,https://www.youtube.com/watch?v=OPNwWlN0sWk
C00048,Aldila Composite Products,https://careerbuilder.vn/vi/nha-tuyen-dung/aldila-composite-products.35A5A111.html,Unknown
C00049,Alphanam Group,https://careerbuilder.vn/vi/nha-tuyen-dung/alphanam-group.35A6A293.html,Unknown
C00050,American International Hospital (AIH),https://careerbuilder.vn/vi/nha-tuyen-dung/american-international-hospital-aih.35A86E08.html,Unknown
C00051,"Ampharco U.S.A Pharmaceutical JSC.,",https://careerbuilder.vn/vi/nha-tuyen-dung/ampharco-u-s-a-pharmaceutical-jsc.35A5A5E6.html,Unknown
C00052,An Huy Trading Co. Ltd,https://careerbuilder.vn/vi/nha-tuyen-dung/an-huy-trading-co-ltd.35A61D8B.html,Unknown
C00053,Anh Nguyen Co Ltd,https://careerbuilder.vn/vi/nha-tuyen-dung/anh-nguyen-co-ltd.35A85952.html,Unknown
C00054,Anh Văn Hội Việt Mỹ (VUS),https://careerbuilder.vn/vi/nha-tuyen-dung/anh-van-hoi-viet-my-vus.35A4FE0E.html,https://www.youtube.com/watch?v=DkEhZQ9EESw
C00055,Anheuser-Busch InBev (AB InBev),https://careerbuilder.vn/vi/nha-tuyen-dung/anheuser-busch-inbev-ab-inbev.35A816AA.html,Unknown
C00056,Aon Vietnam Ltd.,https://careerbuilder.vn/vi/nha-tuyen-dung/aon-vietnam-ltd.35A944FF.html,Unknown
C00057,"Avery Dennison RIS Vietnam Co., Ltd.",https://careerbuilder.vn/vi/nha-tuyen-dung/avery-dennison-ris-vietnam-co-ltd.35A63500.html,https://www.youtube.com/watch?v=fwfGp10v6Wc
C00058,BB Decor,https://careerbuilder.vn/vi/nha-tuyen-dung/bb-decor.35A8F2F8.html,https://www.youtube.com/watch?v=eOHp3VDfeT8
C00059,BD,https://careerbuilder.vn/vi/nha-tuyen-dung/bd.35A8F146.html,Unknown
C00060,BIDV Metlife Life Insurance LLC,https://careerbuilder.vn/vi/nha-tuyen-dung/bidv-metlife-life-insurance-llc.35A82690.html,https://www.youtube.com/watch?v=KgWEtjyYAdw
C00061,BIM Group,https://careerbuilder.vn/vi/nha-tuyen-dung/bim-group.35A5B74D.html,https://www.youtube.com/watch?v=2fWyNJpZeAI
C00062,BRG Group,https://careerbuilder.vn/vi/nha-tuyen-dung/brg-group.35A6BF4B.html,Unknown
C00063,BSI GROUP,https://careerbuilder.vn/vi/nha-tuyen-dung/bsi-group.35A8B6AB.html,Unknown
C00064,BSS Group,https://careerbuilder.vn/vi/nha-tuyen-dung/bss-group.35A748A9.html,https://www.youtube.com/watch?v=jimQk74scso
C00065,"BYFAS CO., LTD.",https://careerbuilder.vn/vi/nha-tuyen-dung/byfas-co-ltd.35A81D32.html,Unknown
C00066,Bamboo Capital Group,https://careerbuilder.vn/vi/nha-tuyen-dung/bamboo-capital-group.35A88BAC.html,Unknown
C00067,Barett Smart Factory,https://careerbuilder.vn/vi/nha-tuyen-dung/barett-smart-factory.35A87CD3.html,https://www.youtube.com/watch?v=m8n8QNkqmaY&t=2s
C00068,BellSystem24-Hoa Sao,https://careerbuilder.vn/vi/nha-tuyen-dung/bellsystem24-hoa-sao.35A58ACD.html,Unknown
C00069,Beta Group,https://careerbuilder.vn/vi/nha-tuyen-dung/beta-group.35A7F162.html,https://www.youtube.com/watch?v=y1simp1dGxk
C00070,Beta Media,https://careerbuilder.vn/vi/nha-tuyen-dung/beta-media.35A7F162.html,https://www.youtube.com/watch?v=y1simp1dGxk
C00071,Beta Proptech,https://careerbuilder.vn/vi/nha-tuyen-dung/beta-proptech.35A7F162.html,https://www.youtube.com/watch?v=y1simp1dGxk
C00072,Big C Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/big-c-viet-nam.35A6F1C5.html,Unknown
C00073,Bitex (Nhà phân phối độc quyền máy tính Casio tại Việt Nam),https://careerbuilder.vn/vi/nha-tuyen-dung/bitex-nha-phan-phoi-doc-quyen-may-tinh-casio-tai-viet-nam.35A4FCE1.html,https://www.youtube.com/watch?v=vIuNl0ac_k4
C00074,Bostonpharma - Công Ty CP Dược Phẩm Boston Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/bostonpharma-cong-ty-cp-duoc-pham-boston-viet-nam.35A9131C.html,Unknown
C00075,Buzz Communication,https://careerbuilder.vn/vi/nha-tuyen-dung/buzz-communication.35A899EC.html,Unknown
C00076,BẢO HIỂM NHÂN THỌ AIA VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/bao-hiem-nhan-tho-aia-viet-nam.35A956E4.html,Unknown
C00077,Bảo mật,javascript:void(0);,Unknown
C00078,BỆNH VIỆN ĐA KHOA PHƯƠNG ĐÔNG,https://careerbuilder.vn/vi/nha-tuyen-dung/benh-vien-da-khoa-phuong-dong.35A8D9F6.html,Unknown
C00079,BỆNH VIỆN ĐA KHOA QUỐC TẾ DOLIFE,https://careerbuilder.vn/vi/nha-tuyen-dung/benh-vien-da-khoa-quoc-te-dolife.35A7FA0F.html,https://www.youtube.com/watch?v=HpABlb0AxqI&t=4s
C00080,Bệnh Viện Quốc Tế DoLife - Công ty Cổ phần Y Dược Trung Tín,https://careerbuilder.vn/vi/nha-tuyen-dung/benh-vien-quoc-te-dolife-cong-ty-co-phan-y-duoc-trung-tin.35A7FA0F.html,https://www.youtube.com/watch?v=HpABlb0AxqI&t=4s
C00081,Bệnh viện Đa khoa Quốc tế Vinmec Phú Quốc,https://careerbuilder.vn/vi/nha-tuyen-dung/benh-vien-da-khoa-quoc-te-vinmec-phu-quoc.35A83FE7.html,Unknown
C00082,CANDYLIO,https://careerbuilder.vn/vi/nha-tuyen-dung/candylio.35A826C0.html,https://www.youtube.com/watch?v=HFWfIVdYUpo&ab_channel=Candylio-AtlassianVietnamPartner
C00083,CANH DIEU VIET DEVICE FLY - CÔNG TY CỔ PHẦN THIẾT BỊ BAY CÁNH DIỀU VIỆT,https://careerbuilder.vn/vi/nha-tuyen-dung/canh-dieu-viet-device-fly-cong-ty-co-phan-thiet-bi-bay-canh-dieu-viet.35A95967.html,Unknown
C00084,"CBRE (Vietnam) Co.,ltd",https://careerbuilder.vn/vi/nha-tuyen-dung/cbre-vietnam-co-ltd.35A502AF.html,Unknown
C00085,CBRE VN,https://careerbuilder.vn/vi/nha-tuyen-dung/cbre-vn.35A502AF.html,Unknown
C00086,CCL LABEL VIETNAM,https://careerbuilder.vn/vi/nha-tuyen-dung/ccl-label-vietnam.35A8A1D2.html,Unknown
C00087,CHAIN STORE AGENCY,https://careerbuilder.vn/vi/nha-tuyen-dung/chain-store-agency.35A8FA83.html,Unknown
C00088,CHI NHÁNH CÔNG TY CP BỆNH VIÊN ĐA KHOA QUỐC TẾ VINMEC – BỆNH VIỆN ĐA KHOA QUỐC TẾ VINMEC HẠ LONG,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-cp-benh-vien-da-khoa-quoc-te-vinmec-benh-vien-da-khoa-quoc-te-vinmec-ha-long.35A83FE9.html,Unknown
C00089,CHI NHÁNH CÔNG TY CỔ PHẦN ORISTAR,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-co-phan-oristar.35A93E22.html,Unknown
C00090,"CHI NHÁNH CÔNG TY CỔ PHẦN SẢN XUẤT, THƯƠNG MẠI VÀ DỊCH VỤ PHÚC THỊNH",https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-co-phan-san-xuat-thuong-mai-va-dich-vu-phuc-thinh.35A84087.html,Unknown
C00091,CHI NHÁNH CÔNG TY CỔ PHẦN THỰC PHẨM HỮU NGHỊ MIỀN NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-co-phan-thuc-pham-huu-nghi-mien-nam.35A88E1D.html,https://www.youtube.com/watch?v=m66MSm4KSoM
C00092,CHI NHÁNH CÔNG TY CỔ PHẦN ỨNG DỤNG VÀ CHUYỂN GIAO CÔNG NGHỆ XÂY DỰNG TẠI TP. HỒ CHÍ MINH,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-co-phan-ung-dung-va-chuyen-giao-cong-nghe-xay-dung-tai-tp-ho-chi-minh.35A7F20E.html,Unknown
C00093,CHI NHÁNH TỔNG CÔNG TY CHUYỂN PHÁT NHANH BƯU ĐIỆN - CÔNG TY CỔ PHẦN TẠI THÀNH PHỐ HỒ CHÍ MINH,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-tong-cong-ty-chuyen-phat-nhanh-buu-dien-cong-ty-co-phan-tai-thanh-pho-ho-chi-minh.35A8887F.html,https://www.youtube.com/watch?v=S2xNh3kJr4E&t=131s
C00094,CHICILON MEDIA,https://careerbuilder.vn/vi/nha-tuyen-dung/chicilon-media.35A8EA99.html,Unknown
C00095,CIBON TOOL VIET NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cibon-tool-viet-nam.35A9277C.html,Unknown
C00096,CJ CGV Viet Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cj-cgv-viet-nam.35A51037.html,https://www.youtube.com/watch?v=e1ZSLVTZ47M
C00097,CJ Foods Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/cj-foods-vietnam.35A8F623.html,https://www.youtube.com/watch?v=dTUz6XrlvFg&t=30s
C00098,CMC Corporation,https://careerbuilder.vn/vi/nha-tuyen-dung/cmc-corporation.35A74195.html,Unknown
C00099,CN CÔNG TY CP TM-DV CỔNG VÀNG - TP.HCM,https://careerbuilder.vn/vi/nha-tuyen-dung/cn-cong-ty-cp-tm-dv-cong-vang-tp-hcm.35A5BBA5.html,https://www.youtube.com/watch?v=nY68zeuCSjU
C00100,CN CÔNG TY CP TM-DV CỔNG VÀNG - Tp.HCM,https://careerbuilder.vn/vi/nha-tuyen-dung/cn-cong-ty-cp-tm-dv-cong-vang-tp-hcm.35A5BBA5.html,https://www.youtube.com/watch?v=nY68zeuCSjU
C00101,CN CÔNG TY CP TM-DV CỔNG VÀNG - Tp.HCM (Golden Gate Restaurant Group - HCMC Branch),https://careerbuilder.vn/vi/nha-tuyen-dung/cn-cong-ty-cp-tm-dv-cong-vang-tp-hcm-golden-gate-restaurant-group-hcmc-branch.35A5BBA5.html,https://www.youtube.com/watch?v=nY68zeuCSjU
C00102,CN Công Ty TNHH DV & TM MESA,https://careerbuilder.vn/vi/nha-tuyen-dung/cn-cong-ty-tnhh-dv-tm-mesa.35A6FED0.html,Unknown
C00103,CN Công ty TNHH Olam Việt Nam Tại KCN Biên Hòa II,https://careerbuilder.vn/vi/nha-tuyen-dung/cn-cong-ty-tnhh-olam-viet-nam-tai-kcn-bien-hoa-ii.35A78F67.html,Unknown
C00104,CN HCM- Công Ty Cổ Phần Viễn Thông Đầu Tư Và Thương Mại Quốc Tế,https://careerbuilder.vn/vi/nha-tuyen-dung/cn-hcm-cong-ty-co-phan-vien-thong-dau-tu-va-thuong-mai-quoc-te.35A731FB.html,Unknown
C00105,CN tại TP.HCM Công ty CP Đầu Tư TM và Phát Triển Công Nghệ FSI,https://careerbuilder.vn/vi/nha-tuyen-dung/cn-tai-tp-hcm-cong-ty-cp-dau-tu-tm-va-phat-trien-cong-nghe-fsi.35A7E894.html,Unknown
C00106,CP CƠ KHÍ TÂN MINH,https://careerbuilder.vn/vi/nha-tuyen-dung/cp-co-khi-tan-minh.35A83784.html,https://www.youtube.com/watch?v=YBdj5PLN9e8&t=124s
C00107,CRC Sports & Lifestyle Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/crc-sports-lifestyle-viet-nam.35A8AB90.html,Unknown
C00108,CT TNHH Thiện Tâm Thành,https://careerbuilder.vn/vi/nha-tuyen-dung/ct-tnhh-thien-tam-thanh.35A7EA89.html,Unknown
C00109,CTCP VƯỜN THỜI ĐẠI VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/ctcp-vuon-thoi-dai-viet-nam.35A9087F.html,Unknown
C00110,CTY BHNT AIA VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cty-bhnt-aia-viet-nam.35A95F1B.html,Unknown
C00111,CTY LUẬT TNHH MTV VCI LEGAL,https://careerbuilder.vn/vi/nha-tuyen-dung/cty-luat-tnhh-mtv-vci-legal.35A6F0C7.html,Unknown
C00112,CTY TNHH BHNT SUN LIFE VIỆT NAM - KÊNH DVKH CAO CẤP DE LA SÓL,https://careerbuilder.vn/vi/nha-tuyen-dung/cty-tnhh-bhnt-sun-life-viet-nam-kenh-dvkh-cao-cap-de-la-sol.35A95FD2.html,Unknown
C00113,CTY TNHH KỸ THUẬT NEW SUN VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/cty-tnhh-ky-thuat-new-sun-viet-nam.35A77FB8.html,https://www.youtube.com/watch?v=ANVBMCuIoaY
C00114,CTY TNHH XÂY DỰNG CƠ ĐIỆN TRÍ TRUNG,https://careerbuilder.vn/vi/nha-tuyen-dung/cty-tnhh-xay-dung-co-dien-tri-trung.35A7C184.html,Unknown
C00115,CTY TNHH Đắc Yến,https://careerbuilder.vn/vi/nha-tuyen-dung/cty-tnhh-dac-yen.35A72A8F.html,Unknown
C00116,Capichi Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/capichi-vietnam.35A9002A.html,Unknown
C00117,CareerBuilder,https://careerbuilder.vn/vi/nha-tuyen-dung/careerbuilder.35A4E9A9.html,https://www.youtube.com/watch?v=iJr-ZnphJjo
C00118,CareerBuilder's Client,https://careerbuilder.vn/vi/nha-tuyen-dung/careerbuilder-s-client.35A90091.html,Unknown
C00119,CareerBuilder's client,javascript:void(0);,https://www.youtube.com/watch?v=0FWExOMvBLo
C00120,Careerbuilder's Client,https://careerbuilder.vn/vi/nha-tuyen-dung/careerbuilder-s-client.35A90091.html,Unknown
C00121,Cargill Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/cargill-vietnam.35A4FBDB.html,https://www.youtube.com/watch?v=xDfkbOyVWHs
C00122,"CellphoneS - Hệ thống bán lẻ điện thoại di động, laptop và các sản phẩm công nghệ toàn quốc",https://careerbuilder.vn/vi/nha-tuyen-dung/cellphones-he-thong-ban-le-dien-thoai-di-dong-laptop-va-cac-san-pham-cong-nghe-toan-quoc.35A73E64.html,Unknown
C00123,Chantelle Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/chantelle-vietnam.35A58FB5.html,Unknown
C00124,"Charles Wembley (S.E.A.) Co.,Pte.Ltd",https://careerbuilder.vn/vi/nha-tuyen-dung/charles-wembley-s-e-a-co-pte-ltd.35A53C64.html,Unknown
C00125,Chi Nhánh Công Ty CPĐT Long Biên - Sân Golf Tân Sơn Nhất,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-cpdt-long-bien-san-golf-tan-son-nhat.35A74630.html,https://www.youtube.com/watch?v=oyDmIQFeI5o
C00126,Chi Nhánh Công Ty TNHH Mặt Trời Phú Quốc tại Hòn Thơm,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-tnhh-mat-troi-phu-quoc-tai-hon-thom.35A8B159.html,Unknown
C00127,Chi nhánh CÔNG TY TNHH INTERTEK VIỆT NAM,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nha-nh-cong-ty-tnhh-intertek-vie-t-nam.35A7B054.html,Unknown
C00128,Chi nhánh Bình Dương - Công ty CP viễn thông FPT,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-binh-duong-cong-ty-cp-vien-thong-fpt.35A8CF49.html,Unknown
C00129,Chi nhánh Bắc Giang - Công ty Cổ phần Viễn thông FPT,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-bac-giang-cong-ty-co-phan-vien-thong-fpt.35A8CF49.html,Unknown
C00130,Chi nhánh Công Ty TNHH MTV Dịch Vụ Lữ Hành Saigontourist tại Buôn Ma Thuột,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-tnhh-mtv-dich-vu-lu-hanh-saigontourist-tai-buon-ma-thuot.35A72505.html,Unknown
C00131,Chi nhánh Công Ty TNHH MTV Dịch Vụ Lữ Hành Saigontourist tại Bến Tre,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-tnhh-mtv-dich-vu-lu-hanh-saigontourist-tai-ben-tre.35A72505.html,Unknown
C00132,Chi nhánh Công Ty TNHH Yakult Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-tnhh-yakult-viet-nam.35A597AE.html,https://www.youtube.com/watch?v=IdMpDenuvAo
C00133,Chi nhánh Công ty Cổ Phần Viễn Thông FPT - Trung tâm Kinh doanh SG09,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-co-phan-vien-thong-fpt-trung-tam-kinh-doanh-sg09.35A8CF49.html,https://www.youtube.com/watch?v=t--XieyX_Xc
C00134,Chi nhánh Công ty Ngọc Nghĩa tại Bắc Ninh,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-ngoc-nghia-tai-bac-ninh.35A5D0F6.html,Unknown
C00135,Chi nhánh Công ty TNHH Olam Việt Nam tại KCN Biên Hòa II,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-cong-ty-tnhh-olam-viet-nam-tai-kcn-bien-hoa-ii.35A78F67.html,Unknown
C00136,Chi nhánh Hải Dương - Công ty CP viễn thông FPT,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-hai-duong-cong-ty-cp-vien-thong-fpt.35A8CF49.html,Unknown
C00137,Chi nhánh TP HCM - Công Ty Cổ Phần Ẩm Thực Mặt Trời Vàng,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-tp-hcm-cong-ty-co-phan-am-thuc-mat-troi-vang.35A5E674.html,https://www.youtube.com/watch?v=WQCtcMJgzoc&t=1s
C00138,Chi nhánh Tây Ninh - Công ty Cổ Phần Viễn Thông FPT,https://careerbuilder.vn/vi/nha-tuyen-dung/chi-nhanh-tay-ninh-cong-ty-co-phan-vien-thong-fpt.35A8CF49.html,https://www.youtube.com/watch?v=t--XieyX_Xc
C00139,Chicilon Media,https://careerbuilder.vn/vi/nha-tuyen-dung/chicilon-media.35A74E89.html,https://www.youtube.com/watch?v=S6OWRKStZko
C00140,Circle K Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/circle-k-viet-nam.35A66356.html,https://www.youtube.com/watch?v=rg8fJb8WYqw
C00141,"Citigroup Limited Industries, Inc.",https://careerbuilder.vn/vi/nha-tuyen-dung/citigroup-limited-industries-inc.35A57063.html,Unknown
C00142,Classic Fine Foods,https://careerbuilder.vn/vi/nha-tuyen-dung/classic-fine-foods.35A515DF.html,Unknown
C00143,Coca-Cola,https://careerbuilder.vn/vi/nha-tuyen-dung/coca-cola.35A4FE5F.html,https://www.youtube.com/watch?v=4VR9Iemy8SM
C00144,Coca-Cola Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/coca-cola-vietnam.35A4FE5F.html,https://www.youtube.com/watch?v=4VR9Iemy8SM
C00145,Coca-Cola Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/coca-cola-viet-nam.35A4FE5F.html,https://www.youtube.com/watch?v=4VR9Iemy8SM
